Address,District,City,Country,Latitude,Longitude
Xã Hoằng Đông,Huyện Hoằng Hóa,Tỉnh Thanh Hóa,Việt Nam,19.841383,105.844476
Xã Hoằng Thanh,Huyện Hoằng Hóa,Tỉnh Thanh Hóa,Việt Nam,19.83462,105.927067
Xã Hoằng Phụ,Huyện Hoằng Hóa,Tỉnh Thanh Hóa,Việt Nam,19.898506,105.800228
Xã Hoằng Trường,Huyện Hoằng Hóa,Tỉnh Thanh Hóa,Việt Nam,19.872956,105.950248
Thị trấn Hậu Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.914194,105.886185
Xã Đồng Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.976863,105.853713
Xã Đại Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.970457,105.835179
Xã Triệu Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.936047,105.816497
Xã Tiến Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.927761,105.84807
Xã Lộc Sơn,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.926235,105.868699
Xã Cầu Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.961747,105.872739
Xã Thành Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.952722,105.855918
Xã Tuy Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.948656,105.891859
Xã Phong Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.97103,105.89364
Xã Mỹ Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.912249,105.863978
Xã Thuần Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.891595,105.845589
Xã Xuân Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.899105,105.898809
Xã Hoa Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.931054,105.922967
Xã Liên Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.943649,105.916773
Xã Quang Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.954806,105.915949
Xã Phú Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.920382,105.922203
Xã Hòa Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.931054,105.922967
Xã Minh Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.926587,105.951334
Xã Hưng Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.937164,105.956815
Xã Hải Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.90648,105.94755
Xã Đa Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.954056,105.978132
Xã Ngư Lộc,Huyện Hậu Lộc,Tỉnh Thanh Hóa,Việt Nam,19.929853,105.959098
Thị trấn Nga Sơn,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.006305,105.970125
Xã Ba Đình,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.021372,105.925566
Xã Nga Vịnh,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.038357,105.93296
Xã Nga Văn,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.003679,105.951476
Xã Nga Thiện,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.036382,105.967583
Xã Nga Tiến,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.006752,106.026247
Xã Nga Phượng,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.006305,105.970125
Xã Nga Trung,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,19.973141,105.972909
Xã Nga Bạch,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,19.969646,105.965734
Xã Nga Thanh,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.024737,106.009649
Xã Nga Yên,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.014459,105.980305
Xã Nga Giáp,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.031151,105.983897
Xã Nga Hải,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.019228,105.996868
Xã Nga Thành,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.024737,106.009649
Xã Nga An,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.036119,106.017844
Xã Nga Phú,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.048426,106.054935
Xã Nga Điền,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.053155,106.01904
Xã Nga Tân,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,19.987525,106.00018
Xã Nga Thủy,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,19.979106,105.983742
Xã Nga Liên,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.00764,106.011183
Xã Nga Thái,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.018439,106.040621
Xã Nga Thạch,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,19.958778,105.948592
Xã Nga Thắng,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,19.998223,105.932497
Xã Nga Trường,Huyện Nga Sơn,Tỉnh Thanh Hóa,Việt Nam,20.025243,105.95867
Thị trấn Yên Cát,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.66779,105.44044
Xã Bãi Trành,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.470346,105.439516
Xã Xuân Hòa,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.537785,105.393624
Xã Xuân Bình,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.475369,105.452761
Xã Hóa Quỳ,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.638502,105.409716
Xã Cát Vân,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.679274,105.381231
Xã Cát Tân,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.697135,105.400099
Xã Tân Bình,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.673577,105.478765
Xã Bình Lương,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.636186,105.452574
Xã Thanh Quân,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.686343,105.20522
Xã Thanh Xuân,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.696403,105.311835
Xã Thanh Hòa,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.596604,105.367644
Xã Thanh Phong,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.651362,105.272683
Xã Thanh Lâm,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.635888,105.357894
Xã Thanh Sơn,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.716464,105.253065
Xã Thượng Ninh,Huyện Như Xuân,Tỉnh Thanh Hóa,Việt Nam,19.726309,105.431501
Thị trấn Bến Sung,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.631414,105.578154
Xã Cán Khê,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.786413,105.499866
Xã Xuân Du,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.785721,105.561906
Xã Phượng Nghi,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.740389,105.513961
Xã Mậu Lâm,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.686177,105.580961
Xã Xuân Khang,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.680136,105.494057
Xã Phú Nhuận,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.658818,105.612954
Xã Hải Long,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.642826,105.562108
Xã Xuân Thái,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.525141,105.453533
Xã Xuân Phúc,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.583925,105.582768
Xã Yên Thọ,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.589069,105.615183
Xã Yên Lạc,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.546177,105.652458
Xã Thanh Tân,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.376352,105.610381
Xã Thanh Kỳ,Huyện Như Thanh,Tỉnh Thanh Hóa,Việt Nam,19.412083,105.639647
Thị trấn Nông Cống,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.626195,105.649986
Xã Tân Phúc,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.730518,105.676657
Xã Tân Thọ,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.737126,105.650443
Xã Hoàng Sơn,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.715744,105.695075
Xã Tân Khang,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.729939,105.655301
Xã Hoàng Giang,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.714439,105.712375
Xã Trung Chính,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.710677,105.679207
Xã Trung Thành,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.701433,105.681032
Xã Tế Thắng,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.679771,105.677224
Xã Tế Lợi,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.667836,105.681212
Xã Tế Nông,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.664738,105.720039
Xã Minh Nghĩa,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.636101,105.682122
Xã Minh Khôi,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.635068,105.698618
Xã Vạn Hòa,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.636506,105.643857
Xã Trường Trung,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.622848,105.732223
Xã Vạn Thắng,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.622574,105.615148
Xã Trường Giang,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.61516,105.751926
Xã Vạn Thiện,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.628393,105.657901
Xã Thăng Long,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.602758,105.650875
Xã Trường Minh,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.616761,105.695819
Xã Trường Sơn,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.607787,105.732075
Xã Thăng Bình,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.588882,105.686145
Xã Công Liêm,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.566354,105.659608
Xã Tượng Văn,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.590147,105.73517
Xã Thăng Thọ,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.583777,105.656615
Xã Tượng Lĩnh,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.575341,105.711595
Xã Tượng Sơn,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.551452,105.704728
Xã Công Chính,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.536075,105.666923
Xã Yên Mỹ,Huyện Nông Cống,Tỉnh Thanh Hóa,Việt Nam,19.500177,105.669928
Thị trấn Rừng Thông,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.81906,105.732795
Xã Đông Hoàng,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.835158,105.659323
Xã Đông Ninh,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.817356,105.669114
Xã Đông Hòa,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.801371,105.681847
Xã Đông Yên,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.796098,105.707732
Xã Đông Minh,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.8181,105.690592
Xã Đông Thanh,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.847144,105.698118
Xã Đông Tiến,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.835562,105.713476
Xã Đông Khê,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.83174,105.680855
Xã Đông Thịnh,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.811136,105.719985
Xã Đông Văn,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.782664,105.724726
Xã Đông Phú,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.76889,105.725338
Xã Đông Nam,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.739211,105.718944
Xã Đông Quang,Huyện Đông Sơn,Tỉnh Thanh Hóa,Việt Nam,19.761811,105.741591
Thị trấn Tân Phong,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.729637,105.783697
Xã Quảng Trạch,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.741332,105.761817
Xã Quảng Đức,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.72159,105.797839
Xã Quảng Định,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.742397,105.802785
Xã Quảng Nhân,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.700786,105.815131
Xã Quảng Ninh,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.701832,105.787674
Xã Quảng Bình,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.676178,105.79155
Xã Quảng Hợp,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.685466,105.764844
Xã Quảng Văn,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.687145,105.742256
Xã Quảng Long,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.700189,105.723052
Xã Quảng Yên,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.729265,105.725124
Xã Quảng Hòa,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.708429,105.752783
Xã Quảng Khê,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.64001,105.787168
Xã Quảng Trung,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.608524,105.782871
Xã Quảng Chính,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.620711,105.794226
Xã Quảng Ngọc,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.668053,105.761147
Xã Quảng Trường,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.654126,105.76888
Xã Quảng Phúc,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.652842,105.724346
Xã Quảng Giao,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.713599,105.834106
Xã Quảng Hải,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.695197,105.837811
Xã Quảng Lưu,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.680771,105.827951
Xã Quảng Lộc,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.663021,105.821821
Xã Tiên Trang,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.729637,105.783697
Xã Quảng Nham,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.616986,105.819581
Xã Quảng Thạch,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.625174,105.817262
Xã Quảng Thái,Huyện Quảng Xương,Tỉnh Thanh Hóa,Việt Nam,19.665653,105.832584
Phường Hải Hòa,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.453281,105.786833
Phường Hải Châu,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.585555,105.801343
Xã Thanh Thủy,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.586088,105.764576
Xã Thanh Sơn,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.574869,105.767065
Phường Hải Ninh,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.565886,105.804241
Xã Anh Sơn,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.546302,105.737528
Xã Ngọc Lĩnh,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.552005,105.772597
Phường Hải An,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.545556,105.795394
Xã Các Sơn,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.516155,105.713724
Phường Tân Dân,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.527348,105.795238
Phường Hải Lĩnh,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.504255,105.796574
Xã Định Hải,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.492881,105.770809
Xã Phú Sơn,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.428188,105.67384
Phường Ninh Hải,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.47413,105.799433
Phường Nguyên Bình,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.436656,105.769767
Xã Hải Nhân,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.456003,105.773177
Phường Bình Minh,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.4265,105.785465
Phường Hải Thanh,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.415289,105.789863
Xã Phú Lâm,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.406351,105.698475
Phường Xuân Lâm,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.418319,105.761372
Phường Trúc Lâm,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.399923,105.747
Phường Hải Bình,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.400137,105.780259
Xã Tân Trường,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.364811,105.690715
Xã Tùng Lâm,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.375858,105.713968
Phường Tĩnh Hải,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.373884,105.777056
Phường Mai Lâm,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.361606,105.734133
Xã Trường Lâm,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.329643,105.712279
Xã Hải Yến,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.35732,105.777871
Phường Hải Thượng,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.330045,105.803235
Xã Nghi Sơn,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.333011,105.820922
Xã Hải Hà,Thị xã Nghi Sơn,Tỉnh Thanh Hóa,Việt Nam,19.311189,105.807689
Phường Đông Vĩnh,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.685359,105.659541
Phường Hà Huy Tập,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.690291,105.682568
Phường Lê Lợi,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.681468,105.669664
Phường Quán Bàu,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.695588,105.670074
Phường Hưng Bình,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.678415,105.683837
Phường Hưng Phúc,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.678686,105.692396
Phường Hưng Dũng,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.679537,105.700953
Phường Cửa Nam,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.667726,105.659415
Phường Quang Trung,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.669727,105.673973
Phường Đội Cung,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.673952,105.668541
Phường Lê Mao,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.672825,105.677751
Phường Trường Thi,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.665862,105.698359
Phường Bến Thủy,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.658099,105.704486
Phường Hồng Sơn,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.66471,105.681526
Phường Trung Đô,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.655108,105.691352
Xã Nghi Phú,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.709166,105.68011
Xã Hưng Đông,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.703108,105.654603
Xã Hưng Lộc,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.695827,105.703106
Xã Hưng Hòa,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.678665,105.738655
Phường Vinh Tân,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.657423,105.675263
Xã Nghi Liên,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.744082,105.657065
Xã Nghi Ân,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.730725,105.681191
Xã Nghi Kim,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.716494,105.658935
Xã Nghi Đức,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.710211,105.70408
Xã Hưng Chính,Thành phố Vinh,Tỉnh Nghệ An,Việt Nam,18.666247,105.647009
Phường Nghi Thuỷ,Thị xã Cửa Lò,Tỉnh Nghệ An,Việt Nam,18.821535,105.712789
Phường Nghi Tân,Thị xã Cửa Lò,Tỉnh Nghệ An,Việt Nam,18.822671,105.703531
Phường Thu Thuỷ,Thị xã Cửa Lò,Tỉnh Nghệ An,Việt Nam,18.813424,105.716564
Phường Nghi Hòa,Thị xã Cửa Lò,Tỉnh Nghệ An,Việt Nam,18.760327,105.735487
Phường Nghi Hải,Thị xã Cửa Lò,Tỉnh Nghệ An,Việt Nam,18.763858,105.748596
Phường Nghi Hương,Thị xã Cửa Lò,Tỉnh Nghệ An,Việt Nam,18.790934,105.722483
Phường Nghi Thu,Thị xã Cửa Lò,Tỉnh Nghệ An,Việt Nam,18.804356,105.719208
Phường Hoà Hiếu,Thị xã Thái Hoà,Tỉnh Nghệ An,Việt Nam,19.321415,105.431754
Phường Quang Phong,Thị xã Thái Hoà,Tỉnh Nghệ An,Việt Nam,19.338852,105.426084
Phường Quang Tiến,Thị xã Thái Hoà,Tỉnh Nghệ An,Việt Nam,19.32434,105.418314
Phường Long Sơn,Thị xã Thái Hoà,Tỉnh Nghệ An,Việt Nam,19.313145,105.433351
Xã Nghĩa Tiến,Thị xã Thái Hoà,Tỉnh Nghệ An,Việt Nam,19.306943,105.417668
Xã Nghĩa Mỹ,Thị xã Thái Hoà,Tỉnh Nghệ An,Việt Nam,19.307152,105.459416
Xã Tây Hiếu,Thị xã Thái Hoà,Tỉnh Nghệ An,Việt Nam,19.297893,105.408694
Xã Nghĩa Thuận,Thị xã Thái Hoà,Tỉnh Nghệ An,Việt Nam,19.28136,105.518817
Xã Đông Hiếu,Thị xã Thái Hoà,Tỉnh Nghệ An,Việt Nam,19.274295,105.456772
Thị trấn Kim Sơn,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.606214,104.922697
Xã Thông Thụ,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.843057,104.92325
Xã Đồng Văn,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.799501,105.03923
Xã Hạnh Dịch,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.723374,104.860522
Xã Tiền Phong,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.649447,104.961258
Xã Nậm Giải,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.670077,104.807085
Xã Tri Lễ,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.591413,104.71389
Xã Châu Kim,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.585118,104.900309
Xã Mường Nọc,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.604041,104.927243
Xã Châu Thôn,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.557052,104.809807
Xã Nậm Nhoóng,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.540364,104.72004
Xã Quang Phong,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.494649,104.884275
Xã Căm Muộn,Huyện Quế Phong,Tỉnh Nghệ An,Việt Nam,19.516531,104.82784
Thị trấn Tân Lạc,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.551574,105.093448
Xã Châu Bính,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.638109,105.025167
Xã Châu Thuận,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.643522,105.089472
Xã Châu Hội,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.562277,105.148086
Xã Châu Nga,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.585969,105.232643
Xã Châu Tiến,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.620278,105.003018
Xã Châu Hạnh,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.55832,105.09394
Xã Châu Thắng,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.587438,105.007216
Xã Châu Phong,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.470957,105.021644
Xã Châu Bình,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.638109,105.025167
Xã Châu Hoàn,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.445899,104.935138
Xã Diên Lãm,Huyện Quỳ Châu,Tỉnh Nghệ An,Việt Nam,19.433563,104.962193
Thị trấn Mường Xén,Huyện Kỳ Sơn,Tỉnh Nghệ An,Việt Nam,19.398966,104.151745
Xã Mỹ Lý,Huyện Kỳ Sơn,Tỉnh Nghệ An,Việt Nam,19.61779,104.3253
Xã Bắc Lý,Huyện Kỳ Sơn,Tỉnh Nghệ An,Việt Nam,19.59393,104.263468
Xã Keng Đu,Huyện Kỳ Sơn,Tỉnh Nghệ An,Việt Nam,19.622572,104.106115
Xã Đoọc Mạy,Huyện Kỳ Sơn,Tỉnh Nghệ An,Việt Nam,19.585837,104.164998
Xã Huồi Tụ,Huyện Kỳ Sơn,Tỉnh Nghệ An,Việt Nam,19.512395,104.24773
Xã Mường Lống,Huyện Kỳ Sơn,Tỉnh Nghệ An,Việt Nam,19.521396,104.345572
Xã Na Loi,Huyện Kỳ Sơn,Tỉnh Nghệ An,Việt Nam,19.527226,104.162418
